tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl,pnl_threshold,realized
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.4,20.43,20.46,19.66,20.43,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
10,20.43,20.41,20.42,20.43,19.66,20.42,21.2,0.0,0.0,0,0,0.0
